	random_trimmed_F1_S1_R1_001.fastq	random_trimmed_F2_S2_R1_001.fastq	random_trimmed_F3_S3_R1_001.fastq	random_trimmed_F4_S4_R1_001.fastq	random_trimmed_M1_S5_R1_001.fastq	random_trimmed_M2_S6_R1_001.fastq	random_trimmed_M4_S7_R1_001.fastq
AC010970.1:miRNA	0	0	0.166666666666667	0	0	0	0
AC016292.3:processed_pseudogene	0	0	0.166666666666667	0.222222222222222	0	0	0.25
AC108938.5:nonsense_mediated_decay	0	0	0.166666666666667	0	0.583333333333333	0	0
AC137488.1:miRNA	0	0	0.166666666666667	0	0	0	0
ACTL6A:nonsense_mediated_decay	0	0	0.166666666666667	0	0.625	0.333333333333333	0
ACTL6A:processed_transcript	0	0	0.166666666666667	0	0.791666666666667	0.333333333333333	0
ACTR3BP5:processed_pseudogene	0	0	0.166666666666667	0	0	0	0
ADH5P2:processed_pseudogene	0	0	0.166666666666667	0.384615384615385	0	0	0
ADH5P3:processed_pseudogene	0	0	0.166666666666667	0.384615384615385	0	0	0
AFG3L1P:retained_intron	0	0	0.166666666666667	0.25	1	0	0.494949494949495
AGPAT4:protein_coding	0	0	0.166666666666667	1	9	0	1
AHCYP4:processed_pseudogene	0	0	0.166666666666667	0	0	0	0
AHCYP5:processed_pseudogene	0	0	0.166666666666667	0	0	0	0
AKT3:processed_transcript	0	0	0.166666666666667	0	1.125	0	0
AL162853.1:miRNA	0	0	0.166666666666667	0.166666666666667	0	0	0
AL365273.1:protein_coding	0	0	0.166666666666667	0	0	0	0
ANKRD18A:protein_coding	0	0	0.166666666666667	0.0588235294117647	1	0	0
ANKRD20A1:nonsense_mediated_decay	0	0	0.166666666666667	0.308823529411765	0	0	0
ANKRD20A1:retained_intron	0	0	0.166666666666667	0.308823529411765	0	0	0
ANKRD20A11P:processed_transcript	0	0	0.166666666666667	0.308823529411765	0	0	0.928571428571429
ANKRD20A3:nonsense_mediated_decay	0	0	0.166666666666667	0.308823529411765	0	0	0
ANKRD20A4:retained_intron	0	0	0.166666666666667	0.308823529411765	0	0	0
ANKRD44:nonsense_mediated_decay	0	0	0.166666666666667	0	0	0	0.285714285714286
APOBEC3G:processed_transcript	0	0	0.166666666666667	1.75	0	0.5	1
ARL2-SNX15:nonsense_mediated_decay	0	0	0.166666666666667	0.166666666666667	0	1.25	0
ASZ1:retained_intron	0	0	0.166666666666667	0	0.45	0	0
ATP6V1E1P1:processed_pseudogene	0	0	0.166666666666667	0	0	0	0
ATP6V1G2-DDX39B:processed_transcript	0	0	0.166666666666667	0	0	0	0.75
ATP6V1G2:retained_intron	0	0	0.166666666666667	0	0	0	0
AUTS2:nonsense_mediated_decay	0	0	0.166666666666667	0	2.85714285714286	0	0
AUTS2:retained_intron	0	0	0.166666666666667	0	3.02857142857143	0	0
B4GALT4:processed_transcript	0	0	0.166666666666667	0	0	0	0.111111111111111
BIN1:retained_intron	0	0	0.166666666666667	0	0	0	0.142857142857143
BOLA2B:retained_intron	0	0	0.166666666666667	1.30952380952381	0	1	0
BTN2A2:nonsense_mediated_decay	0	0	0.166666666666667	0	0	0.0833333333333333	0
CALML3-AS1:antisense	0	0	0.166666666666667	0	0	0	0
CASP8:retained_intron	0	0	0.166666666666667	0.125	0	0	0
CCND3:processed_transcript	0	0	0.166666666666667	0	0	0.841269841269841	4.18181818181818
CEP41:nonsense_mediated_decay	0	0	0.166666666666667	0	0	0.222222222222222	0
CLIC4P2:processed_pseudogene	0	0	0.166666666666667	0.2	0.833333333333333	0	0
CNOT7:retained_intron	0	0	0.166666666666667	0	0	0.166666666666667	0
CNPY4:processed_transcript	0	0	0.166666666666667	0	0	0	0
COX4I1P1:processed_pseudogene	0	0	0.166666666666667	0	0	0	0
CT978678.1:miRNA	0	0	0.166666666666667	0	0	0	0
CTA-246H3.11:processed_pseudogene	0	0	0.166666666666667	0	0	0.285714285714286	0
CTB-127M13.1:nonsense_mediated_decay	0	0	0.166666666666667	0.244755244755245	0	0	0
CTB-131B5.5:retained_intron	0	0	0.166666666666667	0	0	0.185185185185185	0
CTC-507E12.1:processed_pseudogene	0	0	0.166666666666667	0	0	0	0
CTD-2118P12.1:lincRNA	0	0	0.166666666666667	0	0.875	0	0.285714285714286
CTD-2339M3.1:processed_pseudogene	0	0	0.166666666666667	0	0	0	0.714285714285714
CTNNB1:processed_transcript	0	0	0.166666666666667	0	0.5	0	0.5
DCAF4:nonsense_mediated_decay	0	0	0.166666666666667	0	0	0	0
DDX46:processed_transcript	0	0	0.166666666666667	0	0	0	0
DGCR2:processed_transcript	0	0	0.166666666666667	0	0	0.833333333333333	0.285714285714286
DIAPH1:nonsense_mediated_decay	0	0	0.166666666666667	1.2	0	0.571428571428571	0.4
E2F5:retained_intron	0	0	0.166666666666667	0	0	0	0
EDC3:nonsense_mediated_decay	0	0	0.166666666666667	0	0	0	0
EIF3K:processed_transcript	0	0	0.166666666666667	0	0	0	1.11111111111111
ENTPD1:nonsense_mediated_decay	0	0	0.166666666666667	0	0	0	0
EPB41L5:processed_transcript	0	0	0.166666666666667	0.166666666666667	0	0	0
FAIM2:nonsense_mediated_decay	0	0	0.166666666666667	0.166666666666667	0	0	3.53333333333333
FAM117A:nonsense_mediated_decay	0	0	0.166666666666667	0	0	0	0
FAM131B:nonsense_mediated_decay	0	0	0.166666666666667	0	0.666666666666667	0.3125	2.45238095238095
FAM224A:lincRNA	0	0	0.166666666666667	2.5	0	0.0285714285714286	0.75
FAM224B:lincRNA	0	0	0.166666666666667	2.5	0	0.0285714285714286	0.75
FGD2:nonsense_mediated_decay	0	0	0.166666666666667	0	0	0	1.11111111111111
GABARAP:nonsense_mediated_decay	0	0	0.166666666666667	0.866666666666667	1.33333333333333	0.733333333333333	1.8
GDAP1:nonsense_mediated_decay	0	0	0.166666666666667	0	1	0.542857142857143	0.714285714285714
GNAO1:retained_intron	0	0	0.166666666666667	1.03333333333333	0	0.166666666666667	2.3
GPATCH2L:retained_intron	0	0	0.166666666666667	0.257575757575758	0	0	3.57142857142857
GRAMD1C:retained_intron	0	0	0.166666666666667	1	0	0	0
GRIA4:retained_intron	0	0	0.166666666666667	0.0833333333333333	0	0.0588235294117647	2
GSTO1:processed_transcript	0	0	0.166666666666667	0.857142857142857	0	0.166666666666667	0
HACE1:processed_transcript	0	0	0.166666666666667	0	0	0	0
HACE1:retained_intron	0	0	0.166666666666667	3	0	0	0
HDAC6:processed_transcript	0	0	0.166666666666667	0.642857142857143	1	0	0.428571428571429
HLTF:retained_intron	0	0	0.166666666666667	0	0	0	0.5
HMG20B:nonsense_mediated_decay	0	0	0.166666666666667	0	0	0	0
HSP90AA6P:transcribed_processed_pseudogene	0	0	0.166666666666667	3.22222222222222	0	0	0.908333333333333
IDH3A:processed_transcript	0	0	0.166666666666667	0.222222222222222	0	0	0.472222222222222
IGHV3-76:IG_V_pseudogene	0	0	0.166666666666667	0	0	0	0
IGLV2-18:IG_V_gene	0	0	0.166666666666667	0	0	0	0
IGLV2-28:IG_V_pseudogene	0	0	0.166666666666667	0	0	0	0
IGLV2-34:IG_V_pseudogene	0	0	0.166666666666667	0	0	0	0
IGLV2-5:IG_V_pseudogene	0	0	0.166666666666667	0	0	0	0
INO80:processed_transcript	0	0	0.166666666666667	0	0	0	0
INO80:retained_intron	0	0	0.166666666666667	0	0	0	0
ITGA3:nonsense_mediated_decay	0	0	0.166666666666667	0.6	0	0	1.05238095238095
JRK:processed_transcript	0	0	0.166666666666667	1	1.33333333333333	0	0.4
KBTBD2:processed_transcript	0	0	0.166666666666667	0.333333333333333	0	0.5	0
KIAA1191:processed_transcript	0	0	0.166666666666667	0.722222222222222	0.666666666666667	0.285714285714286	0.6
LAMA3:processed_transcript	0	0	0.166666666666667	0.2	0	0	0
LIMS3:nonsense_mediated_decay	0	0	0.166666666666667	0	0.583333333333333	0	0
LIMS3:protein_coding	0	0	0.166666666666667	0.4	0.983333333333333	0.8	0
LIMS3L:nonsense_mediated_decay	0	0	0.166666666666667	0	0.583333333333333	0	0
LIMS3L:protein_coding	0	0	0.166666666666667	0.2	0.783333333333333	0.4	0
LINC00886:lincRNA	0	0	0.166666666666667	0	0	0	0
LMCD1:nonsense_mediated_decay	0	0	0.166666666666667	0	0	0	0
LRP2BP:protein_coding	0	0	0.166666666666667	0	0.25	0.5	0.111111111111111
LRRC27:protein_coding	0	0	0.166666666666667	0	0	0	1.57142857142857
MAFIP:unprocessed_pseudogene	0	0	0.166666666666667	0	0	0	0
MAT2B:nonsense_mediated_decay	0	0	0.166666666666667	0	0	0	0.333333333333333
MEGF11:nonsense_mediated_decay	0	0	0.166666666666667	0.2	0	0	1
MFSD12:processed_transcript	0	0	0.166666666666667	0	0	0	0
MLF1:nonsense_mediated_decay	0	0	0.166666666666667	0.333333333333333	0.583333333333333	0	0
MLF1:processed_transcript	0	0	0.166666666666667	0.333333333333333	3.58333333333333	0	0
MMS22L:retained_intron	0	0	0.166666666666667	0.939814814814815	3.20833333333333	1.98626373626374	2.22222222222222
MTMR4:nonsense_mediated_decay	0	0	0.166666666666667	0.563636363636364	1.33333333333333	0	0.25
NDUFA10:nonsense_mediated_decay	0	0	0.166666666666667	0	0	0	0
NEDD4:nonsense_mediated_decay	0	0	0.166666666666667	0.833333333333333	0	0	0.5
NEK1:nonsense_mediated_decay	0	0	0.166666666666667	0	0	0.142857142857143	0.5
NLRP8:protein_coding	0	0	0.166666666666667	0	0	0	0
NPIPB11:protein_coding	0	0	0.166666666666667	0.262108262108262	0.333333333333333	0.285714285714286	2.03968253968254
NSRP1P1:processed_pseudogene	0	0	0.166666666666667	0.6	0	0	0.5
OTUD6B:nonsense_mediated_decay	0	0	0.166666666666667	0	0	0	0.5
OTUD6B:retained_intron	0	0	0.166666666666667	0	0	0	0
P4HTM:processed_transcript	0	0	0.166666666666667	0	2.1	0	0
PARL:retained_intron	0	0	0.166666666666667	0	0	0	0
PCDHA10:protein_coding	0	0	0.166666666666667	2.1875	0	2.62348178137652	2.16428571428571
PCDHA11:protein_coding	0	0	0.166666666666667	1.1875	0	0.157894736842105	0.125
PCDHA5:protein_coding	0	0	0.166666666666667	0.1875	0	0.315789473684211	0.125
PEX1:nonsense_mediated_decay	0	0	0.166666666666667	0	0	0	0
PGAM2:protein_coding	0	0	0.166666666666667	0	0	0	0
PHKA1P1:processed_pseudogene	0	0	0.166666666666667	0	0	0.333333333333333	0
PHKB:nonsense_mediated_decay	0	0	0.166666666666667	0.714285714285714	0	1	0
PIGB:retained_intron	0	0	0.166666666666667	0	0	0	0
PIK3CB:retained_intron	0	0	0.166666666666667	0	0	0	0.714285714285714
PITPNM2:retained_intron	0	0	0.166666666666667	4.08333333333333	1	0	1
PLD1:nonsense_mediated_decay	0	0	0.166666666666667	0.333333333333333	0.333333333333333	0	0
PLD1:retained_intron	0	0	0.166666666666667	3	4.66666666666667	4	1
POLI:nonsense_mediated_decay	0	0	0.166666666666667	0	0	0	0
PTPRC:processed_transcript	0	0	0.166666666666667	0	0	0	0
PUDP:processed_transcript	0	0	0.166666666666667	0	0	0	0
RASA4:nonsense_mediated_decay	0	0	0.166666666666667	0	0	0.0625	0.538461538461538
RGL3:retained_intron	0	0	0.166666666666667	1.33333333333333	0	0	1.33333333333333
RIC8A:processed_transcript	0	0	0.166666666666667	0	0	0	0
RN7SL741P:misc_RNA	0	0	0.166666666666667	0.166666666666667	0	0	0
RN7SL75P:misc_RNA	0	0	0.166666666666667	0	0	0	4
RN7SL847P:misc_RNA	0	0	0.166666666666667	0	0	0	0
RNF14:nonsense_mediated_decay	0	0	0.166666666666667	0.0909090909090909	0	0	0.761363636363636
RP1-102K2.6:antisense	0	0	0.166666666666667	0	0.0526315789473684	0	0.452380952380952
RP1-140C12.2:sense_overlapping	0	0	0.166666666666667	0	0	0	0
RP1-191J18.65:processed_pseudogene	0	0	0.166666666666667	0	0	0.444444444444444	0
RP11-1072C15.7:processed_pseudogene	0	0	0.166666666666667	0	0	0	0
RP11-109G23.1:processed_pseudogene	0	0	0.166666666666667	0	0	0	0
RP11-120J4.1:processed_pseudogene	0	0	0.166666666666667	0.5	0	0.3	0
RP11-142A22.3:TEC	0	0	0.166666666666667	0.833333333333333	0.428571428571429	0	0.642857142857143
RP11-158N24.1:processed_pseudogene	0	0	0.166666666666667	0	0	0	0
RP11-178D12.2:processed_pseudogene	0	0	0.166666666666667	0	0	0	0
RP11-1E1.2:processed_pseudogene	0	0	0.166666666666667	0	0	0	0.666666666666667
RP11-229O3.1:TEC	0	0	0.166666666666667	0	0.333333333333333	0	0
RP11-231C14.4:protein_coding	0	0	0.166666666666667	0.474608262108262	0.333333333333333	0.08	0.325396825396825
RP11-234N17.1:processed_pseudogene	0	0	0.166666666666667	0.867965367965368	0	0.111111111111111	0.666666666666667
RP11-286N22.8:nonsense_mediated_decay	0	0	0.166666666666667	0	0	0	0
RP11-369G6.2:processed_pseudogene	0	0	0.166666666666667	0	0	0.105555555555556	0.333333333333333
RP11-390P2.2:processed_pseudogene	0	0	0.166666666666667	0	0	0.125	1.51428571428571
RP11-423E7.2:TEC	0	0	0.166666666666667	0	0	0	0
RP11-486O13.3:processed_pseudogene	0	0	0.166666666666667	0	0	0	0
RP11-534I8.1:processed_pseudogene	0	0	0.166666666666667	0	0	0	0
RP11-547L9.1:processed_pseudogene	0	0	0.166666666666667	0	0	0	0
RP11-54D18.4:processed_pseudogene	0	0	0.166666666666667	0	0	0	0
RP11-556I13.2:antisense	0	0	0.166666666666667	0	0	0	0
RP11-638I2.2:sense_intronic	0	0	0.166666666666667	0	0	0	1.3
RP11-64K7.1:processed_pseudogene	0	0	0.166666666666667	0	0	0	0
RP11-65D24.1:lincRNA	0	0	0.166666666666667	0	0	0	0.0666666666666667
RP11-697N18.1:unprocessed_pseudogene	0	0	0.166666666666667	0	0	0	0.527777777777778
RP11-809N15.3:processed_pseudogene	0	0	0.166666666666667	0	0	0	2.25
RP11-8P13.1:processed_pseudogene	0	0	0.166666666666667	0	0	0	0
RP13-1032I1.10:protein_coding	0	0	0.166666666666667	0.5	3	2	0
RP13-516M14.4:lincRNA	0	0	0.166666666666667	2.07692307692308	6	4	5
RP5-1052M9.1:processed_pseudogene	0	0	0.166666666666667	0.711111111111111	0.142857142857143	0	0.833333333333333
RP5-849L7.1:processed_pseudogene	0	0	0.166666666666667	0	0	0	0
RPL19P21:processed_pseudogene	0	0	0.166666666666667	0	0	0	0
RPL30P11:processed_transcript	0	0	0.166666666666667	0	0	0	0
RPL35AP33:processed_pseudogene	0	0	0.166666666666667	0	0	0	0
RPL5P35:unprocessed_pseudogene	0	0	0.166666666666667	0.701298701298701	0	0.111111111111111	0
RPL7AP73:processed_pseudogene	0	0	0.166666666666667	0	0	0	0
RPL7P39:processed_pseudogene	0	0	0.166666666666667	0.08	0	0	0
RPL7P53:processed_pseudogene	0	0	0.166666666666667	0	0.0476190476190476	0	0
RPS4XP10:processed_pseudogene	0	0	0.166666666666667	0.142857142857143	0	0	0.416666666666667
RPS4XP5:processed_transcript	0	0	0.166666666666667	0.142857142857143	0	0	0.416666666666667
RPS4XP5:transcribed_processed_pseudogene	0	0	0.166666666666667	0.142857142857143	0	0	0.416666666666667
RPS6P22:processed_pseudogene	0	0	0.166666666666667	0	0	0	0
RRN3:retained_intron	0	0	0.166666666666667	0	0	0	0.25
RSL24D1P1:processed_pseudogene	0	0	0.166666666666667	0	0.666666666666667	0	0
RSL24D1P8:processed_pseudogene	0	0	0.166666666666667	0	0	0	0
SAP25:retained_intron	0	0	0.166666666666667	0	0	0	0
SAP30L:processed_transcript	0	0	0.166666666666667	1.33333333333333	0	0	0.857142857142857
SCARF1:retained_intron	0	0	0.166666666666667	1.71428571428571	0	0	0
SDHAF2:nonsense_mediated_decay	0	0	0.166666666666667	0	0	0	0
SERINC5:processed_transcript	0	0	0.166666666666667	0	0.666666666666667	0	0
SF3A3P1:processed_pseudogene	0	0	0.166666666666667	0	0	0.2	0.5
SF3A3P2:processed_pseudogene	0	0	0.166666666666667	5	0	1	0
SLC25A10:nonsense_mediated_decay	0	0	0.166666666666667	0	0	0	0
SLC25A10:retained_intron	0	0	0.166666666666667	0	0	0	0
SLC35B1:nonsense_mediated_decay	0	0	0.166666666666667	1.17142857142857	0	0	0
SLIT2:processed_transcript	0	0	0.166666666666667	0	0	0	0.166666666666667
SNW1:retained_intron	0	0	0.166666666666667	0.166666666666667	2	0	0
ST8SIA1:processed_transcript	0	0	0.166666666666667	0	0	0	0
STAB2:protein_coding	0	0	0.166666666666667	0	8	0	0
STAMBP:processed_transcript	0	0	0.166666666666667	1	0	0.75	0.142857142857143
STARD4:retained_intron	0	0	0.166666666666667	0.545454545454545	0.454545454545455	0	0
TAF6:nonsense_mediated_decay	0	0	0.166666666666667	0.0588235294117647	1	0.0588235294117647	0.333333333333333
TANK:processed_transcript	0	0	0.166666666666667	0.363636363636364	0.333333333333333	0	0
TBC1D17:nonsense_mediated_decay	0	0	0.166666666666667	0.833333333333333	0.166666666666667	0	1.5
TBC1D23:retained_intron	0	0	0.166666666666667	0	0	0	0
THEM4:processed_transcript	0	0	0.166666666666667	0	0	0	0
THEM4:retained_intron	0	0	0.166666666666667	0	0	1.33333333333333	0.333333333333333
TMEM126A:retained_intron	0	0	0.166666666666667	0	0	0	0.166666666666667
TMEM175:nonsense_mediated_decay	0	0	0.166666666666667	1.38888888888889	0	0	0.166666666666667
TMEM208:nonsense_mediated_decay	0	0	0.166666666666667	0.333333333333333	0.666666666666667	0	0
TMEM208:processed_transcript	0	0	0.166666666666667	0.333333333333333	0	0	0
TMEM263:processed_transcript	0	0	0.166666666666667	0.333333333333333	0	0	0
TNFSF14:protein_coding	0	0	0.166666666666667	0	0	0	0.117647058823529
TRMT112:retained_intron	0	0	0.166666666666667	0	0	0	0.833333333333333
TTBK1:protein_coding	0	0	0.166666666666667	2	1.34782608695652	0	27
TTC8:nonsense_mediated_decay	0	0	0.166666666666667	2.33333333333333	0.166666666666667	0.333333333333333	0
TXLNGY:processed_transcript	0	0	0.166666666666667	0.0555555555555556	0.25	0	0.166666666666667
UFSP2:retained_intron	0	0	0.166666666666667	0	0	0	0
UNC13A:retained_intron	0	0	0.166666666666667	0	0	0.333333333333333	1.16666666666667
USMG5P1:processed_pseudogene	0	0	0.166666666666667	0	0	0.166666666666667	0
VAC14:processed_transcript	0	0	0.166666666666667	5	6	0	0.666666666666667
VDR:nonsense_mediated_decay	0	0	0.166666666666667	0	0	0	0
VPS35P1:unprocessed_pseudogene	0	0	0.166666666666667	0	0	0.333333333333333	0.6
VPS41:nonsense_mediated_decay	0	0	0.166666666666667	0.25	0	0.4	0
VSX2:protein_coding	0	0	0.166666666666667	0	0	0	1.66666666666667
Y_RNA.250:misc_RNA	0	0	0.166666666666667	0	0	0	0
YWHAEP1:processed_pseudogene	0	0	0.166666666666667	0.6	1	0	0.821428571428571
ZNF148:processed_transcript	0	0	0.166666666666667	0.166666666666667	0.666666666666667	0	0
ZNF224:processed_transcript	0	0	0.166666666666667	0	0	0	0
ZNF483:protein_coding	0	0	0.165	0	4	0.333333333333333	12.8235294117647
AIF1L:processed_transcript	0	0	0.1625	0.5	0	0	3.33333333333333
AIF1L:retained_intron	0	0	0.1625	0	0	0.166666666666667	2
RNU1-74P:snRNA	0	0	0.162162162162162	0	0	0	0
CFL1P2:processed_pseudogene	0	0	0.16025641025641	0	0	0	1.06410256410256
PPP2R5C:retained_intron	0	0	0.16025641025641	1.41025641025641	0.311111111111111	0	0
RP11-168J18.6:processed_pseudogene	0	0	0.16025641025641	0.0769230769230769	0	0	0
CTD-2063L20.1:processed_pseudogene	0	0	0.16	1	0.0416666666666667	0	0
HNRNPA1P39:processed_pseudogene	0	0	0.16	0.227272727272727	0	0	0
LINC01138:lincRNA	0	0	0.16	3	0	0.75	4.97777777777778
RP11-170M17.2:processed_pseudogene	0	0	0.159972954699121	0.520295396611186	0.375	0.129166666666667	0.0714285714285714
AC037459.4:protein_coding	0	0	0.157894736842105	0.0714285714285714	0	0	0.315789473684211
CMC2:retained_intron	0	0	0.157894736842105	1.16666666666667	0	0.285714285714286	0
KCNJ15:protein_coding	0	0	0.157894736842105	1.2	0	0.157894736842105	0
CPOX:nonsense_mediated_decay	0	0	0.156923076923077	0	0.08	0	3.33333333333333
Y_RNA.596:misc_RNA	0	0	0.155555555555556	0.751321609666631	0.35	0.0512820512820513	0.104700854700855
RPL36AP48:processed_pseudogene	0	0	0.15406162464986	0.30812324929972	0	0	0
AC005538.3:TEC	0	0	0.153846153846154	0	0	0	0.181818181818182
AC005624.2:lincRNA	0	0	0.153846153846154	0.0769230769230769	0	0.0384615384615385	0
AC007679.1:processed_pseudogene	0	0	0.153846153846154	0	0	0	0
AC024082.4:processed_pseudogene	0	0	0.153846153846154	0	0	0	0
AC144634.1:miRNA	0	0	0.153846153846154	0	0	0	0
AD000671.6:nonsense_mediated_decay	0	0	0.153846153846154	0.2	0	0.166666666666667	0.805769230769231
AL121933.1:miRNA	0	0	0.153846153846154	0	0	0	0
AL138885.1:miRNA	0	0	0.153846153846154	0	0	0	0
ALKBH6:nonsense_mediated_decay	0	0	0.153846153846154	2.18181818181818	0	0	0.153846153846154
AP004289.2:processed_pseudogene	0	0	0.153846153846154	0	0	0	0
BIN1:processed_transcript	0	0	0.153846153846154	0	0	0	0.285714285714286
CFAP36:processed_transcript	0	0	0.153846153846154	0	0	0	0
CH17-212P11.5:IG_V_gene	0	0	0.153846153846154	0	0	0	0
CPSF7:retained_intron	0	0	0.153846153846154	0	0.64	0.666666666666667	0.142857142857143
CRLF1:processed_transcript	0	0	0.153846153846154	0	0	0	0
CTD-2086L14.1:processed_pseudogene	0	0	0.153846153846154	0.487179487179487	0	0	0
EMC3-AS1:processed_transcript	0	0	0.153846153846154	0	0	0	0
FADS1:nonsense_mediated_decay	0	0	0.153846153846154	0	0	0	0.615384615384615
GPI:nonsense_mediated_decay	0	0	0.153846153846154	1.54594017094017	0	0	0.892857142857143
IGHV1-67:IG_V_pseudogene	0	0	0.153846153846154	0	0	0	0
IGHV1OR15-2:IG_V_pseudogene	0	0	0.153846153846154	0	0	0	0
IRF3:retained_intron	0	0	0.153846153846154	0	0	0	0.0357142857142857
LINC01549:lincRNA	0	0	0.153846153846154	0	0	0	0
LRRC28:retained_intron	0	0	0.153846153846154	0.285714285714286	0	0	0
MKRN2OS:nonsense_mediated_decay	0	0	0.153846153846154	0	0	0	0
MKRN2OS:protein_coding	0	0	0.153846153846154	0	0	0	0
MSL3P1:processed_transcript	0	0	0.153846153846154	0	0	0	0.181818181818182
MSL3P1:transcribed_processed_pseudogene	0	0	0.153846153846154	0	0	0	0.181818181818182
NIM1K:processed_transcript	0	0	0.153846153846154	0.0769230769230769	0	1.03846153846154	0
PCCB:nonsense_mediated_decay	0	0	0.153846153846154	0	0	0	0
PCCB:processed_transcript	0	0	0.153846153846154	0.0476190476190476	0	0	0
PDE6A:retained_intron	0	0	0.153846153846154	0	0	0	0
PHF23:processed_transcript	0	0	0.153846153846154	0	0	0	1.5
POU5F2:processed_transcript	0	0	0.153846153846154	2	0	0	1
PSMA6P4:processed_pseudogene	0	0	0.153846153846154	0	0	0	0
RABGGTA:processed_transcript	0	0	0.153846153846154	0.410714285714286	2.4	0.0833333333333333	0
RAD17:nonsense_mediated_decay	0	0	0.153846153846154	0	0	0	0
RAD17:processed_transcript	0	0	0.153846153846154	0	0	0	0
RNU6ATAC21P:snRNA	0	0	0.153846153846154	0	0	0	0.136363636363636
RNU6ATAC27P:snRNA	0	0	0.153846153846154	0	0	0	0.833333333333333
RNU6ATAC3P:snRNA	0	0	0.153846153846154	1	0	0	0.833333333333333
RP1-72A23.4:TEC	0	0	0.153846153846154	0.0769230769230769	0	0.0384615384615385	0
RP11-10O17.1:processed_transcript	0	0	0.153846153846154	0.476923076923077	5	0.0384615384615385	2
RP11-333A23.2:processed_pseudogene	0	0	0.153846153846154	0	0	0	0
RP11-373E16.1:processed_pseudogene	0	0	0.153846153846154	0.333333333333333	0.222222222222222	0	0
RP11-468O2.1:processed_pseudogene	0	0	0.153846153846154	0	0	0	0
RP11-471B18.1:processed_pseudogene	0	0	0.153846153846154	0	0.333333333333333	0	0
RP11-481G8.2:lincRNA	0	0	0.153846153846154	0.0769230769230769	0	0.0384615384615385	0
RP11-497H16.7:processed_transcript	0	0	0.153846153846154	0.461538461538462	0	0	0
RP11-680B3.2:antisense	0	0	0.153846153846154	0.0769230769230769	0	0.0384615384615385	0.714285714285714
RP11-88G17.6:lincRNA	0	0	0.153846153846154	0.0769230769230769	0	0.0384615384615385	0
RP5-1097F14.1:processed_pseudogene	0	0	0.153846153846154	0	0	0	0.363636363636364
STAG3:processed_transcript	0	0	0.153846153846154	0	0	0	0.181818181818182
STAG3:retained_intron	0	0	0.153846153846154	0	0	0	2.18181818181818
TRIM16L:processed_transcript	0	0	0.153846153846154	0.238095238095238	2	0	1
TUBAP:processed_pseudogene	0	0	0.153846153846154	0	0	0	0
U2AF1L4:processed_transcript	0	0	0.153846153846154	0.2	0	0	0
RP1-34B20.4:processed_pseudogene	0	0	0.152421652421652	0	0	0	0
RN7SL57P:misc_RNA	0	0	0.151098901098901	0.105428796223446	0	0.134545297707619	0.378907900716797
BANP:nonsense_mediated_decay	0	0	0.15	0.25	0	0	0
LINC01252:lincRNA	0	0	0.15	0	0.5	0	1
LINC01447:lincRNA	0	0	0.15	0	0	0.846153846153846	0
MUC4:retained_intron	0	0	0.15	0	0	0	0
RP11-308D16.2:processed_transcript	0	0	0.15	0.25	0	0	0
RP11-496N12.9:lincRNA	0	0	0.15	0	0	0	0.105263157894737
RP11-497G19.1:lincRNA	0	0	0.15	0	0	0	0
RP11-693J15.6:lincRNA	0	0	0.15	0	0	0	0
RP11-70C1.1:antisense	0	0	0.15	0	0	0	0
SCHLAP1:lincRNA	0	0	0.15	0	0.235294117647059	0	0
TCL6:lincRNA	0	0	0.15	0.258333333333333	0	0	0.105263157894737
TCL6:retained_intron	0	0	0.15	0.258333333333333	0	0	0.105263157894737
CAPN3:processed_transcript	0	0	0.15	0	0	0	0
CAPN3:retained_intron	0	0	0.15	0	0	2	0
FCGR2A:processed_transcript	0	0	0.15	0	0	0	0
FCGR2C:polymorphic_pseudogene	0	0	0.15	0	0	0	0
RP11-810O3.2:processed_pseudogene	0	0	0.15	0	0	0	0.0476190476190476
Y_RNA.197:misc_RNA	0	0	0.15	0	2.33333333333333	0.333333333333333	0.75
ZNF670:protein_coding	0	0	0.15	0	0	0.0416666666666667	0
GAPDHP73:processed_pseudogene	0	0	0.149732620320856	0.448179271708683	0	0.0769230769230769	0.0454545454545455
ST5:nonsense_mediated_decay	0	0	0.149732620320856	0	0	0.166666666666667	0.493927125506073
PTPN7:processed_transcript	0	0	0.148351648351648	0	0	1	0
RN7SKP114:misc_RNA	0	0	0.148351648351648	2.02847152847153	0.776223776223776	0.261904761904762	1.10656010656011
ESCO2:protein_coding	0	0	0.146464646464646	0	0	0.111111111111111	0
RP11-166O4.6:lincRNA	0	0	0.146464646464646	0	0	0.111111111111111	0
RP11-331G2.6:processed_pseudogene	0	0	0.146464646464646	0	0	0.111111111111111	0
SYTL2:retained_intron	0	0	0.146464646464646	0.315789473684211	0	0.383838383838384	0.105263157894737
RNY3P7:misc_RNA	0	0	0.146341463414634	0.621951219512195	0.084390243902439	0.0833333333333333	0.280894308943089
Y_RNA.284:misc_RNA	0	0	0.146341463414634	0.621951219512195	0.084390243902439	1.08333333333333	0.308672086720867
Y_RNA.389:misc_RNA	0	0	0.146341463414634	0.621951219512195	0.084390243902439	0.0833333333333333	0.280894308943089
Y_RNA.395:misc_RNA	0	0	0.146341463414634	0.995781006746238	1.13077322262584	0.208333333333333	0.180894308943089
